filename,fog,glare,road,traffic,weather,scene,timeofday
ccd6430a-17c143af.jpg,0,0,0,1,4,2,2
ccda57ee-93d4db21.jpg,0,0,0,1,4,1,1
ccdb5d6f-865957bd.jpg,0,0,0,1,2,1,0
ccdd0ee8-c5f57be9.jpg,0,0,0,1,0,1,1
ccdd1f41-0f1ce509.jpg,0,0,0,0,4,2,0
ccde2c9d-f33c2cb9.jpg,0,0,0,1,0,1,2
ccdf7884-e382c064.jpg,1,0,1,1,3,1,2
ccdfec32-77664bf4.jpg,0,0,0,1,2,1,1
ccdfec32-b738be17.jpg,0,0,0,0,5,0,1
ccdfec32-b04774ea.jpg,0,0,0,1,5,2,1
cce8ee4f-ed9bff06.jpg,0,0,0,1,0,1,2
cce96cee-e92d6e05.jpg,0,0,0,1,0,2,1
cce124cb-c135d3ca.jpg,0,0,0,1,2,2,1
cce124cb-eaa1877e.jpg,0,0,0,1,0,2,1
cce887ff-443c174c.jpg,0,0,0,1,2,2,1
ccea6dde-45f9979a.jpg,0,0,0,1,0,1,0
ccea6dde-e46f1791.jpg,0,0,0,1,0,1,1
ccece5b4-960bf7a9.jpg,0,0,0,2,0,2,1
ccece5b4-22291259.jpg,0,0,0,0,4,2,1
ccee7a4a-df59e251.jpg,0,0,0,0,2,1,1
ccf0acaf-d26abd61.jpg,0,0,0,1,4,2,2
ccf3d44e-064c2bac.jpg,0,0,0,1,0,2,2
ccf5ec4a-b9f225d9.jpg,0,0,0,0,0,2,2
ccf5ec4a-b115d9e1.jpg,0,0,0,0,0,2,2
ccf7c50e-0774df81.jpg,0,0,0,1,3,1,1
ccf8b874-6fc8732d.jpg,0,0,1,1,3,2,2
ccf8b874-ed852530.jpg,0,0,0,1,0,2,2
ccf8b874-edac4a87.jpg,0,0,0,0,0,0,2
ccf31dca-f07960e0.jpg,0,0,0,1,4,2,1
ccf1794e-5a932d98.jpg,0,0,0,1,5,2,1
ccf1794e-031d988a.jpg,0,0,0,0,0,2,1
ccf4919e-5bc19cb2.jpg,0,0,0,1,5,2,1
ccf4919e-068e3d14.jpg,0,0,0,1,2,1,1
ccfbcfb0-ab7af164.jpg,0,0,0,0,5,0,1
ccff470c-2f82a8e0.jpg,0,0,0,1,5,2,1
cd0c8cf0-d78ca88f.jpg,0,0,0,2,2,2,1
cd0e10b9-7b1998ac.jpg,0,0,0,1,4,2,2
cd0e10b9-29533e32.jpg,0,0,0,1,4,2,2
cd0fe667-af311e0b.jpg,0,0,0,1,4,2,1
cd1ac421-0d131625.jpg,0,0,0,2,3,2,2
cd1accc2-3a3cd9ad.jpg,0,0,0,2,5,2,1
cd1c820b-19325036.jpg,0,0,0,1,5,2,0
cd1d185f-b74ff497.jpg,0,0,0,0,0,0,2
cd1eb221-ee728403.jpg,0,0,0,0,0,2,2
cd2a3d7d-31eb2785.jpg,0,0,0,1,4,2,1
cd2adc2d-6e04e046.jpg,0,0,0,1,0,2,2
cd2af7d8-a65bb530.jpg,0,0,0,1,0,0,1
cd2bfb1a-910eac20.jpg,0,1,0,2,0,2,2
cd2cf58c-9dc686c6.jpg,0,0,0,1,0,2,2
cd2dbf3d-78c22773.jpg,0,0,0,2,0,2,0
cd2dbf3d-f26f3a48.jpg,0,0,0,0,5,0,1
cd2dc4e7-083751d5.jpg,0,0,0,0,0,0,2
cd2fde0b-a0a95dc3.jpg,0,0,0,1,0,1,1
cd03d364-0851845d.jpg,0,0,0,1,0,3,2
cd03d364-a7259c1c.jpg,0,0,0,0,0,2,2
cd03d364-f0a54638.jpg,0,0,0,0,0,2,2
cd03f445-b41994d3.jpg,0,0,0,1,0,1,2
cd03f445-d8bd3693.jpg,0,0,0,0,0,0,2
cd03f445-d61956af.jpg,0,1,0,1,0,2,2
cd3b1173-63cb9e2e.jpg,0,0,0,0,0,2,2
cd3d4054-34038427.jpg,0,0,0,0,0,2,2
cd3dab20-1b3e564e.jpg,0,0,0,1,1,1,1
cd3dab20-4ea3d971.jpg,0,0,0,1,1,1,1
cd3df92f-d04e142c.jpg,0,0,0,1,0,1,1
cd4ac25c-61a9eb11.jpg,0,0,0,0,0,2,2
cd4bf816-2abb75c9.jpg,0,0,0,0,0,0,0
cd4bf816-c2f9bf78.jpg,0,0,0,0,0,0,1
cd4ce4e5-6994fd2d.jpg,0,0,0,0,5,2,1
cd4ce4e5-d0968ec0.jpg,0,0,0,2,0,1,1
cd4da443-da4fe8c7.jpg,0,0,0,0,0,0,2
cd4deee2-1d9539bd.jpg,0,0,0,0,3,2,1
cd4deee2-2b14753a.jpg,0,0,0,1,2,2,1
cd4deee2-3feadd6e.jpg,0,0,0,1,5,2,1
cd4deee2-8e12e5b5.jpg,0,0,0,1,2,2,1
cd4deee2-9c9f6da1.jpg,0,0,0,1,3,1,1
cd4deee2-37c8b95c.jpg,0,0,0,2,2,2,1
cd4deee2-0563d8e1.jpg,0,0,0,1,5,2,1
cd4deee2-688c8bba.jpg,0,0,1,1,3,2,1
cd4deee2-0703d1c7.jpg,0,0,0,1,3,2,1
cd4deee2-9670ca86.jpg,0,0,0,1,3,2,1
cd4deee2-60291439.jpg,0,0,0,1,2,1,1
cd4deee2-adc7e92a.jpg,0,0,0,1,5,2,1
cd4deee2-ce4f69f5.jpg,0,0,0,2,0,2,0
cd4deee2-d54ea0fd.jpg,0,0,1,0,3,2,1
cd4deee2-d078d54a.jpg,0,0,0,1,2,2,1
cd4deee2-d527839e.jpg,0,0,0,1,2,2,1
cd4deee2-db496410.jpg,0,0,0,2,3,2,1
cd005e95-51793982.jpg,0,0,0,0,0,0,1
cd05c0e9-453acc2a.jpg,0,0,0,1,0,2,1
cd5a9e1b-5fb9ca11.jpg,0,0,0,0,0,0,2
cd5a9e1b-86faac85.jpg,0,0,0,1,0,1,2
cd5a94cf-345f214a.jpg,0,0,0,1,0,1,0
cd5b2540-465c9328.jpg,0,0,0,1,2,2,1
cd5b2540-913cb8f7.jpg,0,0,0,0,2,2,1
cd5bee17-bef4f177.jpg,0,0,0,1,0,1,1
cd5db4e0-1189ff83.jpg,0,0,0,2,5,2,0
cd6ac46a-eba084bb.jpg,0,1,0,1,4,2,2
cd6af452-e54a1e36.jpg,1,0,0,0,3,2,1
cd6c087e-03ca2127.jpg,0,0,0,1,0,1,2
cd6cc4f9-54312104.jpg,0,0,0,0,0,2,2
cd6fdcc0-de044f01.jpg,0,0,0,1,5,2,1
cd6fdd33-ac9cb2db.jpg,0,0,0,1,0,2,1
cd7b6690-c0a426fc.jpg,0,0,0,1,0,2,2
cd7c12c7-9b46c2a8.jpg,0,0,0,0,5,2,1
cd7c12c7-7029da5d.jpg,0,0,0,1,0,2,1
cd7c92a7-3b20257f.jpg,0,0,0,1,2,2,1
cd7c92a7-89b23268.jpg,0,0,0,1,1,0,1
cd7c92a7-9222ee19.jpg,0,0,0,2,5,2,1
cd7c92a7-ed0d3926.jpg,0,0,0,0,1,0,1
